file_path,file_name,format,width,height,aspect_ratio,file_size_bytes,page_or_component_uses,alt_texts,number_of_uses,public_route_count,unique_or_reused,is_category_fallback,used_in_open_graph,exact_duplicate_group,near_duplicate_groups,dominant_colours,palette_flags,status,phase_1_status,phase_1_note,topic_relevance,realism,colour_visual_interest,composition,technical_quality,brand_suitability,average_score,assessment_notes
public/images/kitchen.webp,kitchen.webp,webp,1280,896,1.4286,75488,"route /categories/ [inline] alt=""A tidy kitchen bench with greenery, timber details and warm natural light."" || route /categories/kitchen/ [hero] alt=""A warm kitchen with timber cabinetry, green accents and a tidy benchtop"" || route / [inline] alt=""A warm kitchen with timber cabinetry, green accents and a tidy benchtop."" || source src/components/SimpleCategoryPage.astro:70 [source_literal] alt=""A warm kitchen with timber cabinetry, green accents and a tidy benchtop"" || source src/pages/index.astro:10 [source_literal] alt=""A warm kitchen with timber cabinetry, green accents and a tidy benchtop."" || source src/pages/index.astro:93 [source_literal] alt=""A warm kitchen with timber cabinetry, green accents and practical everyday kitchen storage."" || source src/pages/categories/index.astro:17 [source_literal] alt=""A tidy kitchen bench with greenery, timber details and warm natural light.""","A tidy kitchen bench with greenery, timber details and warm natural light. || A warm kitchen with timber cabinetry, green accents and a tidy benchtop || A warm kitchen with timber cabinetry, green accents and a tidy benchtop. || A warm kitchen with timber cabinetry, green accents and practical everyday kitchen storage.",7,3,reused,True,False,,,#3b3423:23% | #9f8668:21% | #b4a58e:18% | #5a503c:16% | #7b5e40:12%,beige_or_cream | brown | warm_orange_grade,REPLACE,REPLACEMENT ASSET PENDING,,2,4,2,4,4,2,3.0,"The most heavily reused category fallback after the brand assets. It is a generic beige and timber display kitchen serving 14 routes whose specific appliance, pantry, storage and workflow details are not visible."
public/images/laundry.webp,laundry.webp,webp,1280,1004,1.2749,127970,"route /categories/ [inline] alt=""A practical laundry room with warm finishes and tidy storage."" || route /categories/laundry/ [hero] alt=""A practical laundry room with warm finishes and tidy storage"" || route / [inline] alt=""A practical laundry room with warm finishes and tidy storage."" || source src/components/SimpleCategoryPage.astro:78 [source_literal] alt=""A practical laundry room with warm finishes and tidy storage"" || source src/pages/index.astro:17 [source_literal] alt=""A practical laundry room with warm finishes and tidy storage."" || source src/pages/index.astro:117 [source_literal] alt=""A practical laundry room with warm finishes, baskets and tidy everyday storage."" || source src/pages/categories/index.astro:31 [source_literal] alt=""A practical laundry room with warm finishes and tidy storage.""","A practical laundry room with warm finishes and tidy storage || A practical laundry room with warm finishes and tidy storage. || A practical laundry room with warm finishes, baskets and tidy everyday storage.",7,3,reused,True,False,,,#a69786:21% | #4e4334:19% | #7d7161:18% | #bcae9e:17% | #95816d:16%,beige_or_cream | brown | warm_orange_grade,REPLACE,REPLACEMENT ASSET PENDING,,2,4,2,4,4,2,3.0,"A polished grey and timber laundry reused across 14 routes. It cannot honestly support guide-specific alt text about top loaders, renters, narrow rooms, hampers, drying or linen storage."
public/images/lawn-care-basics.webp,lawn-care-basics.webp,webp,1600,720,2.2222,191990,"route /categories/outdoor-garden/ [inline] alt=""An Australian backyard lawn with a safely parked mower, garden tools, hose reel and a small area of thinner grass"" || route /guides/lawn-care-basics/ [hero] alt=""An Australian backyard lawn with a safely parked mower, garden tools, hose reel and a small area of thinner grass"" || route /guides/lawn-care-basics/ [open_graph] alt=""An Australian backyard lawn with a safely parked mower, garden tools, hose reel and a small area of thinner grass"" || source src/pages/guides/lawn-care-basics/index.astro:39 [source_literal] alt=""An Australian backyard lawn with a safely parked mower, garden tools, hose reel and a small area of thinner grass"" || source src/pages/guides/lawn-care-basics/index.astro:41 [source_literal] alt=""An Australian backyard lawn with a safely parked mower, garden tools, hose reel and a small area of thinner grass""","An Australian backyard lawn with a safely parked mower, garden tools, hose reel and a small area of thinner grass",5,2,reused,False,True,,,#5d5b3f:24% | #333227:22% | #737742:16% | #a29a62:14% | #8c8455:14%,,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/living-room.webp,living-room.webp,webp,1280,896,1.4286,110898,"route /categories/ [inline] alt=""A warm living room with timber furniture, soft linen and indoor greenery."" || route /categories/living-spaces/ [hero] alt=""A warm living room with timber shelving, soft furnishings and natural light"" || route /guides/australian-made-gift-ideas-under-100/ [hero] alt=""A small gift for the home wrapped on a timber table in warm natural light"" || route /guides/ [inline] alt=""A small gift for the home wrapped on a timber table in warm natural light"" || route / [inline] alt=""A warm living room with tidy storage, soft seating and natural light."" || source src/components/SimpleCategoryPage.astro:90 [source_literal] alt=""A warm living room with timber shelving, soft furnishings and natural light"" || source src/components/SimpleGuidePage.astro:21 [source_literal] || source src/layouts/CategoryHubLayout.astro:27 [source_literal] alt=""A warm, tidy Australian home interior"" || source src/pages/index.astro:52 [source_literal] alt=""A warm living room with tidy storage, soft seating and natural light."" || source src/pages/categories/index.astro:52 [source_literal] alt=""A warm living room with timber furniture, soft linen and indoor greenery."" || source src/pages/guides/australian-made-gift-ideas-under-100/index.astro:47 [source_literal] alt=""A small gift for the home wrapped on a timber table in warm natural light""","A small gift for the home wrapped on a timber table in warm natural light || A warm living room with tidy storage, soft seating and natural light. || A warm living room with timber furniture, soft linen and indoor greenery. || A warm living room with timber shelving, soft furnishings and natural light || A warm, tidy Australian home interior",11,5,reused,True,False,,,#a38c6e:21% | #422f1c:20% | #6b543a:17% | #886b4c:16% | #c0b09a:15%,beige_or_cream | brown | warm_orange_grade,REPLACE,REPLACEMENT ASSET PENDING,,2,4,2,3,4,2,2.83,"A generic beige and timber living room reused across 12 routes. It does not explain TV placement, cable control, toy storage, traffic flow or small-room layout."
public/images/Media Room.webp,Media Room.webp,webp,1280,896,1.4286,359905,,,0,0,unique,False,False,,,#352f2a:22% | #2a221c:19% | #141210:19% | #1e2020:16% | #5b4f44:13%,brown,REPLACE,REPLACEMENT ASSET PENDING,,3,4,2,3,4,2,3.0,Apparently unused. The dark stone and timber room feels niche and high-end rather than representative; replace only if the file is brought back into use.
public/images/nursery-home-hero.png,nursery-home-hero.png,png,1536,1024,1.5,2441811,,,0,0,unique,False,False,,,#714b29:18% | #9a7951:18% | #c4ab8e:18% | #d9cdbe:16% | #b18356:16%,beige_or_cream | brown | warm_orange_grade,KEEP,FINAL KEEP,,5,4,3,4,4,4,4.0,"Apparently unused, but it is a credible nursery source with cot, change area and circulation visible. Preserve for possible deliberate reuse."
public/images/Nursery-kids.webp,Nursery-kids.webp,webp,1280,896,1.4286,368810,"route /categories/ [inline] alt=""A tidy nursery room with timber furniture, soft lighting and practical baby storage."" || route /categories/nursery-kids/ [hero] alt=""A tidy nursery room with timber furniture, soft lighting and practical baby storage"" || route / [inline] alt=""A tidy nursery room with timber furniture, soft lighting and practical baby storage."" || source src/components/SimpleCategoryPage.astro:66 [source_literal] alt=""A tidy nursery room with timber furniture, soft lighting and practical baby storage"" || source src/components/SimpleGuidePage.astro:21 [source_literal] || source src/pages/index.astro:45 [source_literal] alt=""A tidy nursery room with timber furniture, soft lighting and practical baby storage."" || source src/pages/index.astro:133 [source_literal] alt=""A tidy nursery room with timber furniture, soft lighting and practical baby storage."" || source src/pages/categories/index.astro:10 [source_literal] alt=""A tidy nursery room with timber furniture, soft lighting and practical baby storage."" || source src/pages/categories/nursery-kids/index.astro:28 [source_literal] alt=""A tidy nursery room with timber furniture, soft lighting and practical baby storage""","A tidy nursery room with timber furniture, soft lighting and practical baby storage || A tidy nursery room with timber furniture, soft lighting and practical baby storage.",9,3,reused,True,False,,,#af9c85:21% | #664a32:20% | #bdb09e:19% | #8a745b:17% | #a27e5e:14%,beige_or_cream | brown | warm_orange_grade,REPLACE,REPLACEMENT ASSET PENDING,,2,4,2,3,4,2,2.83,"A wide beige and timber nursery used across 13 routes covering babies, older children, toy storage, shared rooms and furniture anchoring. It cannot explain all of those subjects."
public/images/oil-column-heater-vs-panel-heater.webp,oil-column-heater-vs-panel-heater.webp,webp,1600,720,2.2222,82598,"route /categories/living-spaces/ [inline] alt=""An oil column heater and a wall-mounted panel heater positioned safely in adjoining bedroom and study areas"" || route /guides/oil-column-heater-vs-panel-heater/ [hero] alt=""An oil column heater and a wall-mounted panel heater positioned safely in adjoining bedroom and study areas"" || route /guides/oil-column-heater-vs-panel-heater/ [open_graph] alt=""An oil column heater and a wall-mounted panel heater positioned safely in adjoining bedroom and study areas"" || source src/pages/guides/oil-column-heater-vs-panel-heater/index.astro:54 [source_literal] alt=""An oil column heater and a wall-mounted panel heater positioned safely in adjoining bedroom and study areas"" || source src/pages/guides/oil-column-heater-vs-panel-heater/index.astro:56 [source_literal] alt=""An oil column heater and a wall-mounted panel heater positioned safely in adjoining bedroom and study areas""",An oil column heater and a wall-mounted panel heater positioned safely in adjoining bedroom and study areas,5,2,reused,False,True,,,#a18f7e:23% | #53422f:19% | #b8ab9e:19% | #756859:17% | #94775d:14%,beige_or_cream | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/outdoor-garden.webp,outdoor-garden.webp,webp,900,620,1.4516,90982,"route /categories/ [inline] alt=""A warm Australian patio garden with timber seating, native greenery and soft afternoon light."" || route /categories/outdoor-garden/ [hero] alt=""A warm Australian patio garden with timber seating, native greenery and soft afternoon light"" || route / [inline] alt=""A warm Australian patio garden with outdoor seating, greenery and practical storage."" || source src/components/SimpleCategoryPage.astro:110 [source_literal] alt=""A warm Australian patio garden with timber seating, native greenery and soft afternoon light"" || source src/pages/index.astro:73 [source_literal] alt=""A warm Australian patio garden with outdoor seating, greenery and practical storage."" || source src/pages/categories/index.astro:73 [source_literal] alt=""A warm Australian patio garden with timber seating, native greenery and soft afternoon light.""","A warm Australian patio garden with outdoor seating, greenery and practical storage. || A warm Australian patio garden with timber seating, native greenery and soft afternoon light || A warm Australian patio garden with timber seating, native greenery and soft afternoon light.",6,3,reused,True,False,,,#75663b:20% | #35341d:18% | #5a4f2a:17% | #3b4631:17% | #978454:17%,dull_green | brown | warm_orange_grade,REPLACE,REPLACEMENT ASSET PENDING,,2,4,3,4,4,3,3.33,"A pleasant but heavily warm-graded courtyard reused across 13 routes. It does not show the sheds, balconies, hoses, tools, weather exposure or renter constraints described by different guides."
public/images/pet2.webp,pet2.webp,webp,1672,941,1.7768,2266108,,,0,0,unique,False,False,,,#a3886e:21% | #48301a:20% | #c2b2a0:16% | #715840:16% | #8b603e:15%,beige_or_cream | brown | warm_orange_grade,KEEP,FINAL KEEP,,4,5,3,4,4,4,4.0,Apparently unused. A credible dog-bed scene with no visible branding; retain as a possible source for a deliberately matched guide.
public/images/preparing-your-home-for-winter.webp,preparing-your-home-for-winter.webp,webp,1600,720,2.2222,97578,"route /categories/living-spaces/ [inline] alt=""An Australian living room prepared for winter with curtains, a door seal, reverse-cycle air conditioning and stored winter heating items"" || route /guides/preparing-your-home-for-winter/ [hero] alt=""An Australian living room prepared for winter with curtains, a door seal, reverse-cycle air conditioning and stored winter heating items"" || route /guides/preparing-your-home-for-winter/ [open_graph] alt=""An Australian living room prepared for winter with curtains, a door seal, reverse-cycle air conditioning and stored winter heating items"" || source src/pages/guides/preparing-your-home-for-winter/index.astro:74 [source_literal] alt=""An Australian living room prepared for winter with curtains, a door seal, reverse-cycle air conditioning and stored winter heating items"" || source src/pages/guides/preparing-your-home-for-winter/index.astro:76 [source_literal] alt=""An Australian living room prepared for winter with curtains, a door seal, reverse-cycle air conditioning and stored winter heating items""","An Australian living room prepared for winter with curtains, a door seal, reverse-cycle air conditioning and stored winter heating items",5,2,reused,False,True,,,#20160a:21% | #705943:21% | #332514:16% | #51371f:15% | #98826b:15%,brown | warm_orange_grade,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/reduce-draughts-before-buying-bigger-heater.webp,reduce-draughts-before-buying-bigger-heater.webp,webp,1600,720,2.2222,102618,"route /categories/living-spaces/ [inline] alt=""An Australian living room with a sealed external door, fitted curtains and closed internal doors to reduce winter draughts"" || route /guides/reduce-draughts-before-buying-bigger-heater/ [hero] alt=""An Australian living room with a sealed external door, fitted curtains and closed internal doors to reduce winter draughts"" || route /guides/reduce-draughts-before-buying-bigger-heater/ [open_graph] alt=""An Australian living room with a sealed external door, fitted curtains and closed internal doors to reduce winter draughts"" || source src/pages/guides/reduce-draughts-before-buying-bigger-heater/index.astro:26 [source_literal] alt=""An Australian living room with a sealed external door, fitted curtains and closed internal doors to reduce winter draughts"" || source src/pages/guides/reduce-draughts-before-buying-bigger-heater/index.astro:28 [source_literal] alt=""An Australian living room with a sealed external door, fitted curtains and closed internal doors to reduce winter draughts""","An Australian living room with a sealed external door, fitted curtains and closed internal doors to reduce winter draughts",5,2,reused,False,True,,,#a0948b:22% | #766f67:18% | #594c40:18% | #b6aea6:16% | #8d7c6f:14%,grey | beige_or_cream,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/reverse-cycle-heating-explained.webp,reverse-cycle-heating-explained.webp,webp,1600,720,2.2222,132148,"route /categories/living-spaces/ [inline] alt=""A contemporary Australian living room with reverse-cycle air conditioning, a ceiling fan and the outdoor unit visible beside the home"" || route /guides/reverse-cycle-heating-explained/ [hero] alt=""A contemporary Australian living room with reverse-cycle air conditioning, a ceiling fan and the outdoor unit visible beside the home"" || route /guides/reverse-cycle-heating-explained/ [open_graph] alt=""A contemporary Australian living room with reverse-cycle air conditioning, a ceiling fan and the outdoor unit visible beside the home"" || source src/pages/guides/reverse-cycle-heating-explained/index.astro:54 [source_literal] alt=""A contemporary Australian living room with reverse-cycle air conditioning, a ceiling fan and the outdoor unit visible beside the home"" || source src/pages/guides/reverse-cycle-heating-explained/index.astro:56 [source_literal] alt=""A contemporary Australian living room with reverse-cycle air conditioning, a ceiling fan and the outdoor unit visible beside the home""","A contemporary Australian living room with reverse-cycle air conditioning, a ceiling fan and the outdoor unit visible beside the home",5,2,reused,False,True,,,#5d5146:22% | #bcb0a8:21% | #cac2be:18% | #8d8680:14% | #ae9786:14%,grey,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/seasonal-guides.webp,seasonal-guides.webp,webp,1535,1024,1.499,449998,"route /guides/australian-made-gift-ideas-under-100/ [open_graph] alt=""Australian Home Collective Seasonal Guides for Australian homes"" || route /seasonal/ [inline] alt=""A contemporary Australian home and garden transitioning naturally through winter, spring, summer and autumn"" || route /seasonal/ [open_graph] alt=""A contemporary Australian home and garden transitioning naturally through winter, spring, summer and autumn"" || source src/data/socialImages.ts:57 [source_literal] alt=""Australian Home Collective Seasonal Guides for Australian homes"" || source src/pages/seasonal/index.astro:8 [source_literal] alt=""A contemporary Australian home and garden transitioning naturally through winter, spring, summer and autumn""","A contemporary Australian home and garden transitioning naturally through winter, spring, summer and autumn || Australian Home Collective Seasonal Guides for Australian homes",5,2,reused,False,True,,,#614a2b:22% | #d3d9de:20% | #9c7a4b:17% | #abada4:15% | #70746b:14%,grey | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/shane.webp,shane.webp,webp,1122,1402,0.8003,107192,,,0,0,unique,False,False,,,#7c7154:29% | #504832:22% | #b2bbd4:17% | #c6cfe8:13% | #ab9e89:9%,brown,KEEP,FINAL KEEP,,5,5,4,4,4,5,4.5,"A credible author portrait. The automated route scan found no current use, but it should be retained."
public/images/social/bathroom.jpg,bathroom.jpg,jpg,1200,630,1.9048,89715,"route /categories/bathroom/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/bathroom-essentials-australian-homes/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/bathroom-product-storage-what-to-sort-before-buying-organisers/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/bathroom-storage-what-to-measure-and-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/bathroom-vanity-storage-what-to-sort-before-buying-organisers/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/renter-friendly-bathroom-storage-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/shower-storage-what-to-check-before-buying-caddies-or-shelves/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/small-bathroom-storage-what-to-check-before-buying-shelves-or-caddies/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/towel-storage-what-to-measure-before-buying-rails-hooks-or-shelves/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || route /guides/under-sink-bathroom-storage-what-to-check-before-buying-organisers/ [open_graph] alt=""Australian Home Collective Bathroom guides - what to check before you buy"" || source src/data/socialImages.ts:21 [source_literal] alt=""Australian Home Collective Bathroom guides - what to check before you buy""",Australian Home Collective Bathroom guides - what to check before you buy,11,10,reused,False,True,,,#fbf5e9:39% | #a79d89:26% | #6e5f4a:23% | #ece5db:9% | #fbf5e8:2%,beige_or_cream | brown | warm_orange_grade,REPLACE,REPLACEMENT ASSET PENDING,,3,4,2,4,5,2,3.33,"Correct 1200 by 630 social ratio, but the template embeds the logo and text beside the same generic beige bathroom used throughout the category."
public/images/social/bedroom.jpg,bedroom.jpg,jpg,1200,630,1.9048,90764,"route /categories/bedroom/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/bedding-and-linen-basics-for-australian-bedrooms/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/bedroom-drawers-tallboys-and-dressers-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/bedroom-essentials-for-a-more-comfortable-home/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/bedroom-lighting-and-window-coverings-what-to-compare-before-you-buy/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/bedroom-storage-ideas-small-australian-rooms/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/bedroom-wardrobe-organisation-what-to-sort-before-buying-storage/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/bedside-table-setup-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/mattress-sizes-australia/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || route /guides/under-bed-storage-what-to-measure-before-you-buy/ [open_graph] alt=""Australian Home Collective Bedroom guides - what to check before you buy"" || source src/data/socialImages.ts:25 [source_literal] alt=""Australian Home Collective Bedroom guides - what to check before you buy""",Australian Home Collective Bedroom guides - what to check before you buy,11,10,reused,False,True,,,#fbf5e9:42% | #a8a598:16% | #756b59:14% | #908b7c:12% | #504331:11%,grey | beige_or_cream | brown,REPLACE,REPLACEMENT ASSET PENDING,,3,4,2,4,5,2,3.33,"Correct social ratio, but the templated logo and headline sit beside the same generic neutral bedroom used across the category."
public/images/social/garage-storage.jpg,garage-storage.jpg,jpg,1200,630,1.9048,107100,"route /guides/garage-shelving-what-to-measure-before-buying-storage-units/ [open_graph] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || route /guides/garage-storage-tubs-what-to-sort-before-buying-more-containers/ [open_graph] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || route /guides/garage-storage-what-to-measure-and-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || route /guides/garage-tool-storage-what-to-sort-before-buying-cabinets-or-pegboards/ [open_graph] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || route /guides/garage-wall-storage-what-to-check-before-buying-hooks-rails-or-panels/ [open_graph] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || route /guides/renter-friendly-garage-storage-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || route /guides/small-garage-storage-what-to-check-before-buying-shelves-or-racks/ [open_graph] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || route /guides/sports-gear-storage-what-to-check-before-buying-hooks-racks-or-bins/ [open_graph] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || source src/data/socialImages.ts:45 [source_literal] alt=""Australian Home Collective Garage Storage guides - what to check before you buy"" || source src/data/socialImages.ts:49 [source_literal] alt=""Australian Home Collective Garage Storage guides - what to check before you buy""",Australian Home Collective Garage Storage guides - what to check before you buy,10,8,reused,False,True,,,#fbf5e9:38% | #423b33:21% | #8d8277:18% | #9e9890:15% | #e2dcd1:5%,grey | beige_or_cream | brown,REPLACE,REPLACEMENT ASSET PENDING,,4,4,2,4,5,3,3.67,"Correct social ratio and relevant scene, but it retains the same text-heavy category template and dark generic crop."
public/images/social/home-office.jpg,home-office.jpg,jpg,1200,630,1.9048,94949,"route /categories/home-office/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || route /guides/home-office-cable-management-what-to-plan-before-buying-organisers/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || route /guides/home-office-chair-and-seating-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || route /guides/home-office-desk-setup-what-to-measure-before-you-buy/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || route /guides/home-office-lighting-what-to-compare-before-you-buy/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || route /guides/home-office-setup-ideas-small-spaces/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || route /guides/home-office-storage-for-paperwork-tech-and-supplies-what-to-plan-before-buying/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || route /guides/home-office-video-call-background-and-desk-zone-setup-what-to-plan-before-buying/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || route /guides/shared-home-office-spaces-how-to-set-up-without-taking-over-the-room/ [open_graph] alt=""Australian Home Collective Home Office guides - what to check before you buy"" || source src/data/socialImages.ts:33 [source_literal] alt=""Australian Home Collective Home Office guides - what to check before you buy""",Australian Home Collective Home Office guides - what to check before you buy,10,9,reused,False,True,,,#fbf5e9:38% | #a78e73:26% | #534129:24% | #e7ded1:8% | #faf5e8:4%,beige_or_cream | brown | warm_orange_grade,REPLACE,REPLACEMENT ASSET PENDING,,3,4,2,4,5,2,3.33,"Correct social ratio, but the embedded template text and generic timber desk repeat the weak category fallback."
public/images/social/kitchen.jpg,kitchen.jpg,jpg,1200,630,1.9048,89536,"route /categories/kitchen/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/best-kitchen-storage-ideas-small-australian-homes/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/coffee-machine-types-australia/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/cookware-materials-compared/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/dishwasher-sizes-australia/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/everyday-kitchen-essentials-australian-homes/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/fridge-dimensions-australia/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/kitchen-bench-space-what-to-clear-before-buying-more-storage/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/kitchen-container-storage-what-to-sort-before-buying-more-containers/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/kitchen-drawer-storage-what-to-measure-before-buying-organisers/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/pantry-storage-ideas-australian-kitchens/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/pantry-storage-what-to-measure-before-buying-organisers/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/renter-friendly-kitchen-storage-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/small-kitchen-appliances-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || route /guides/under-sink-kitchen-storage-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Kitchen guides - what to check before you buy"" || source src/data/socialImages.ts:13 [source_literal] alt=""Australian Home Collective Kitchen guides - what to check before you buy""",Australian Home Collective Kitchen guides - what to check before you buy,16,15,reused,False,True,,,#fbf5e9:39% | #5c4b36:25% | #ab9d87:25% | #ebe5da:9% | #faf5e9:2%,beige_or_cream | brown | warm_orange_grade,REPLACE,REPLACEMENT ASSET PENDING,,3,4,2,4,5,2,3.33,The most reused category social image. It is technically the right ratio but repeats the beige kitchen and relies on embedded branding and category text.
public/images/social/laundry.jpg,laundry.jpg,jpg,1200,630,1.9048,98442,"route /categories/laundry/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/cleaning-product-storage-what-to-check-before-buying-cabinets-or-caddies/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/heat-pump-vs-condenser-vs-vented-dryers/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/laundry-basket-storage-what-to-sort-before-buying-hampers-or-sorters/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/laundry-drying-space-what-to-measure-before-buying-airers-or-racks/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/laundry-essentials-australian-homes/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/laundry-storage-what-to-measure-and-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/laundry-tub-storage-what-to-check-before-buying-under-sink-organisers/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/lower-waste-laundry-essentials/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/renter-friendly-laundry-storage-what-to-check-before-you-buy/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/small-laundry-storage-what-to-check-before-buying-organisers/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || route /guides/washing-machine-and-dryer-space-what-to-measure-before-buying-storage/ [open_graph] alt=""Australian Home Collective Laundry guides - what to check before you buy"" || source src/data/socialImages.ts:17 [source_literal] alt=""Australian Home Collective Laundry guides - what to check before you buy""",Australian Home Collective Laundry guides - what to check before you buy,13,12,reused,False,True,,,#fbf5e9:39% | #685c4c:19% | #a39483:18% | #bdb2a4:16% | #eae3d9:5%,grey | beige_or_cream | brown,REPLACE,REPLACEMENT ASSET PENDING,,3,4,2,4,5,2,3.33,"Correct social ratio, but the text-heavy template and generic grey laundry repeat across a large category."
